web-scraper-order,web-scraper-start-url,articles_links,articles_links-href,marque,prix,adresse,image_lien-src
"1716804767-481","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=34","Iphone Xsmax 64gb turbosim écran fissuré","https://www.dakarvente.com/annonce-7729-iphone-xsmax-64gb-turbosim-cran-fissur.html","Iphone Xsmax 64gb turbosim écran fissuré","215.000  FCFA","Parcelles assainies","media/annonces/pics/81350e96b04a331fbf2a1edf65d6d58a.jpeg"
"1716804770-482","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=34","DES TECNOS TOUTES SERIES","https://www.dakarvente.com/annonce-7747-des-tecnos-toutes-series.html","DES TECNOS TOUTES SERIES","1  FCFA","Point E","media/annonces/pics/fa6d01fc4ab3679f5d8ae5ac65684aa8.jpg"
"1716804779-483","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=34","Samsung a 51","https://www.dakarvente.com/annonce-7759-samsung-a-51.html","Samsung a 51","150.000  FCFA","Dakar","media/annonces/pics/fe9957e004e3a924fc9843b1b1e1e03c.jpg"
"1716804789-484","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=34","Samsung a 51","https://www.dakarvente.com/annonce-7760-samsung-a-51.html","Samsung a 51","150.000  FCFA","Dakar","media/annonces/pics/9891ef9e8a9e659e9c06bb729b096478.jpg"
"1716804794-485","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=34","TECNO Camon 12 Pro","https://www.dakarvente.com/annonce-7770-tecno-camon-12-pro.html","TECNO Camon 12 Pro","116.000  FCFA","Plateau","media/annonces/pics/bb9d423dec0cef2abd093b5c4bb8bb74.jpg"
"1716804798-486","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=34","Nokia Android","https://www.dakarvente.com/annonce-7780-nokia-android.html","Nokia Android","70.000  FCFA","Médina","media/annonces/pics/2615e13fd563ddf707a3d1ca3107ed56.png"
"1716804801-487","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=34","TECNO POP 3","https://www.dakarvente.com/annonce-7782-tecno-pop-3.html","TECNO POP 3","48.500  FCFA","Plateau","media/annonces/pics/312deee8513bd0245c22940eae9e02b6.jpg"
"1716804804-488","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=34","Iphone 6s pink and grey","https://www.dakarvente.com/annonce-7788-iphone-6s-pink-and-grey.html","Iphone 6s pink and grey","95.000  FCFA","Plateau","media/annonces/pics/ecdf70645f04ed431dbab690cd795f3f.png"
"1716804808-489","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=34","Iphone6s","https://www.dakarvente.com/annonce-7793-iphone6s.html","Iphone6s","100.000  FCFA","Médina","media/annonces/pics/e72bae641e90415dcd89931159fb51c4.jpg"
"1716804812-490","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=34","Iphone 6s","https://www.dakarvente.com/annonce-7794-iphone-6s.html","Iphone 6s","115.000  FCFA","Médina","media/annonces/pics/f6a261e1b25e29e11460dfc749530899.jpg"
"1716804816-491","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=34","Tecno spark youth 16go","https://www.dakarvente.com/annonce-7799-tecno-spark-youth-16go.html","Tecno spark youth 16go","45.000  FCFA","Mbao","media/annonces/pics/2fb70f898981c3d977a466b733c299f1.jpg"
"1716804819-492","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=34","iPhone 5c occasion 5go","https://www.dakarvente.com/annonce-7801-iphone-5c-occasion-5go.html","iPhone 5c occasion 5go","30.000  FCFA","Mbao","media/annonces/pics/13de308e126fb82153d8cea0312984a4.jpg"
"1716804822-493","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=34","Samsung S10 quasi neuf","https://www.dakarvente.com/annonce-7814-samsung-s10-quasi-neuf.html","Samsung S10 S10 quasi neuf","330.000  FCFA","Plateau","media/annonces/pics/f7963f4df72869a27a3dbe98c82d86f1.jpg"
"1716804826-494","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=34","Infinix Note 4 pro x571","https://www.dakarvente.com/annonce-7845-vend-un-telephone-infinix-note-4-pro-propre-model-infinix-x571.html","Infinix Note 4 pro x571","67.000  FCFA","Patte d'Oie","media/annonces/pics/740ba7bc30d7bb02c0a8646caffde640.jpg"
"1716804830-495","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=34","INVENS Max 8","https://www.dakarvente.com/annonce-7873-invens-max-8.html","INVENS Max 8","45.000  FCFA","Dakar","media/annonces/pics/d81361991241b80b37082025162c1aa2.jpeg"
"1716804834-496","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=34","INVENS Max 3","https://www.dakarvente.com/annonce-7874-invens-max-3.html","INVENS Max 3","42.000  FCFA","Dakar","media/annonces/pics/0859b0ce731ef2b67b7c60bef5b7788b.jpg"
"1716804837-497","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=34","Téléphones Tecno","https://www.dakarvente.com/annonce-7905-tlphones-tecno.html","Téléphones Tecno","1  FCFA","Point E","media/annonces/pics/ea1f529fa263e31c8456eecb1a294ad9.jpg"
"1716804840-498","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=34","Chargeur Iphone","https://www.dakarvente.com/annonce-7910-chargeur-iphone.html","Chargeur Iphone","10.000  FCFA","Point E","media/annonces/pics/d806029f2525d619e84f41c2ae0104f1.jpg"
"1716804843-499","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=34","Samsung Galaxy A","https://www.dakarvente.com/annonce-7913-samsung-galaxy-a.html","Samsung Galaxy A","100.000  FCFA","Point E","media/annonces/pics/ebf3f7890f01a35c6b7eb186a631ac82.jpg"
"1716804846-500","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=34","INVENS Max 9","https://www.dakarvente.com/annonce-7943-invens-max-9.html","INVENS Max 9","46.000  FCFA","Plateau","media/annonces/pics/49ca28a937386c49fe76fef73c2280a7.jpg"
"1716804850-501","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=34","Iphone 8 plus","https://www.dakarvente.com/annonce-7978-iphone-8-plus.html","Iphone 8 plus","180.000  FCFA","Biagui","media/annonces/pics/48607719e0173c9043c24267493fda75.jpeg"
"1716804854-502","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=34","INVENS Max 9","https://www.dakarvente.com/annonce-8037-invens-max-9.html","INVENS Max 9","46.000  FCFA","Plateau","media/annonces/pics/4921924a7d8ffc88e00106033f1c1f34.jpg"
"1716804857-503","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=34","iPhone 6s Plus 64g","https://www.dakarvente.com/annonce-8072-iphone-6s-plus-64g.html","iPhone 6s Plus 64g","130.000  FCFA","Guédiawaye","media/annonces/pics/3a0d4bd8f02bdedcb20d17f3ad4c8b8c.jpeg"
"1716804860-504","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=34","INVENS Max 8","https://www.dakarvente.com/annonce-8107-invens-max-8.html","INVENS Max 8","45.000  FCFA","Plateau","media/annonces/pics/129c99d2ab5b1c8416c95989afc796f1.jpg"
"1716804863-505","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=34","iPhone 6s 16GO Etat presque neuf","https://www.dakarvente.com/annonce-8122-iphone-6s-16go-etat-presque-neuf.html","iPhone 6s 16GO Etat presque neuf","100.000  FCFA","Patte d'Oie","media/annonces/pics/5d61bffb82bc19ac3e90abf4727e8b35.jpeg"
"1716804867-506","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=34","iphone 7  128 giga","https://www.dakarvente.com/annonce-8124-iphone-7-128-giga.html","iphone 7  128 giga","230.000  FCFA","Dieuppeul","media/annonces/pics/e63ff67fe174bfe900a95c877db9ef89.jpg"
"1716804870-507","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=34","iphone x","https://www.dakarvente.com/annonce-8125-iphone-x.html","iphone x","315.000  FCFA","Dieuppeul","media/annonces/pics/f5b815d40adcabe775cea495bd0ef481.jpg"
"1716804873-508","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=34","iphone 6s","https://www.dakarvente.com/annonce-8126-iphone-6s.html","iphone 6s","115.000  FCFA","Dieuppeul","media/annonces/pics/0b0a93bc24b24db85f2bb26f75bc6a34.jpg"
"1716804876-509","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=34","iphone 7","https://www.dakarvente.com/annonce-8127-iphone-7.html","iphone 7","150.000  FCFA","Dieuppeul","media/annonces/pics/bc5f54063986a1ea0cc3324fa8115976.jpg"
"1716804879-510","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=34","INVENS Max 8","https://www.dakarvente.com/annonce-8140-invens-max-8.html","INVENS Max 8","45.000  FCFA","Plateau","media/annonces/pics/ecca1b97c53e1ed903dff3037a00bf2d.jpg"
"1716804882-511","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=34","Téléphones Tecno","https://www.dakarvente.com/annonce-8154-tlphones-tecno.html","Téléphones Tecno","70.000  FCFA","Point E","media/annonces/pics/f9a5fab38ff571b4946274f4eb441ed3.jpg"
"1716804886-512","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=34","iPhone","https://www.dakarvente.com/annonce-8155-iphone.html","iPhone","180.000  FCFA","Dakar","media/annonces/pics/4f2780678e915ca9918cc229560e7b7a.jpeg"
"1716804889-513","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=34","Chargeur iPhone","https://www.dakarvente.com/annonce-8160-chargeur-iphone.html","Chargeur iPhone","10.000  FCFA","Point E","media/annonces/pics/8fe3e20c2d6312c37ddcef36565fb2d9.jpg"
"1716804893-514","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=34","iPhone X 64Go","https://www.dakarvente.com/annonce-8170-iphone-x-64go.html","iPhone X 64Go","280.000  FCFA","Keur Massar","media/annonces/pics/773e38cee86ed3458a9f478c06023793.jpeg"
"1716804896-515","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=34","iPhone 8 Plus 128 go","https://www.dakarvente.com/annonce-8217-iphone-8-plus-128-go.html","iPhone 8 Plus 128 go","230.000  FCFA","Sicap liberté","media/annonces/pics/17ae7704ff78506f94d290a81eff1db2.png"
"1716804900-516","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=34","iPhone X 64 go","https://www.dakarvente.com/annonce-8218-iphone-x-64-go.html","iPhone X 64 go","310.000  FCFA","Sicap liberté","media/annonces/pics/757fe60b2dba1057d415cda4c5265955.png"
"1716804903-517","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=34","iPhone 11 pro max 256 gb","https://www.dakarvente.com/annonce-8265-iphone-11-pro-max-256-gb.html","iPhone 11 pro max 256 gb","600.000  FCFA","Parcelles assainies","media/annonces/pics/02c5107626f7c740f9eea32ab2b3843d.png"
"1716804907-518","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=34","INVENS V3 plus","https://www.dakarvente.com/annonce-8273-invens-v3-plus.html","INVENS V3 plus","39.000  FCFA","Plateau","media/annonces/pics/34c3bab4e2ad1a18d8b5441cb7665472.jpg"
"1716804911-519","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=34","iPhone 8 Plus 256 go","https://www.dakarvente.com/annonce-8337-iphone-8-plus-256-go.html","iPhone 8 Plus 256 go","290.000  FCFA","Dieuppeul","media/annonces/pics/745595144f0f95ed50ef3cb5cdd8bd22.jpeg"
"1716804918-520","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=33","Smartphone iPhone","https://www.dakarvente.com/annonce-8341-smartphone-iphone.html","Smartphone  iPhone","180.000  FCFA","Point E","media/annonces/pics/9123b9979149bd35ddbb61f801507eb5.jpeg"
"1716804925-521","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=33","iPhone 7 Plus 128 go tout neuf","https://www.dakarvente.com/annonce-8356-iphone-7-plus-128-go-tout-neuf.html","iPhone 7 Plus 128 go tout neuf","220.000  FCFA","Dieuppeul","media/annonces/pics/0befac23d65ab198562238b62f5aacd3.png"
"1716804929-522","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=33","iPhone Xmax","https://www.dakarvente.com/annonce-8357-iphone-xmax.html","iPhone Xmax","245.000  FCFA","Dieuppeul","media/annonces/pics/51001eddc3a0121131ea5e6b5bd24bf9.jpeg"
"1716804932-523","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=33","iPhone 8 simple 64 go","https://www.dakarvente.com/annonce-8358-iphone-8-simple-64-go.html","iPhone 8 simple 64 go","180.000  FCFA","Dieuppeul","media/annonces/pics/f173233473011302bbe515851045686c.jpeg"
"1716804935-524","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=33","iPhone 7 simple 32 go","https://www.dakarvente.com/annonce-8371-iphone-7-simple-32-go.html","iPhone 7 simple 32 go","150.000  FCFA","Dieuppeul","media/annonces/pics/2266002093fde6945fe66aab611ee871.png"
"1716804938-525","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=33","iPhone 11 simple 64 go","https://www.dakarvente.com/annonce-8372-iphone-11-simple-64-go.html","iPhone 11 simple 64 go","500.000  FCFA","Dieuppeul","media/annonces/pics/1a7ee4c6c69113f816d38f60ac967423.png"
"1716804942-526","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=33","iPhone 7 Plus 128 giga tout neuf","https://www.dakarvente.com/annonce-8383-iphone-7-plus-128-giga-tout-neuf.html","iPhone 7 Plus 128 giga tout neuf","210.000  FCFA","Dieuppeul","media/annonces/pics/6e53a3baf8eb74723590ca2cbcd5f871.png"
"1716804946-527","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=33","Tecno Camon 15","https://www.dakarvente.com/annonce-8388-tecno-camon-15.html","Tecno Camon 15","110.000  FCFA","Point E","media/annonces/pics/91be0d23f2642c9f724c58a4e2813b37.jpg"
"1716804949-528","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=33","vente de telephone tecno","https://www.dakarvente.com/annonce-8408-vente-de-telephone-tecno.html","vente de telephone tecno","70.000  FCFA","Point E","media/annonces/pics/1eedb294153024a90db6009ae87a33fe.jpg"
"1716804952-529","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=33","Tecno Camon 15","https://www.dakarvente.com/annonce-8520-tecno-camon-15.html","Tecno Camon 15","110.000  FCFA","Point E","media/annonces/pics/13b87e70844eb583f140cb7c98a20c64.jpg"
"1716804955-530","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=33","Tecno","https://www.dakarvente.com/annonce-8523-tecno.html","Tecno","70.000  FCFA","Point E","media/annonces/pics/c203d55a3ad3ce18f7625bc1be360f94.jpeg"
"1716804958-531","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=33","Iphone","https://www.dakarvente.com/annonce-8524-iphone.html","Iphone","1  FCFA","Point E","media/annonces/pics/36385fe6a5341064432af991a3564647.jpeg"
"1716804961-532","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=33","iPhone 8 Plus 64 go","https://www.dakarvente.com/annonce-8532-iphone-8-plus-64-go.html","iPhone 8 Plus 64 go","265.000  FCFA","Dakar","media/annonces/pics/ab6aa8f1d9e55167c6dcfae82d633fb6.jpeg"
"1716804964-533","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=33","iPhone X 64 go","https://www.dakarvente.com/annonce-8594-iphone-x-64-go.html","iPhone X 64 go","325.000  FCFA","Dieuppeul","media/annonces/pics/74cdc31acaa08a24ed436b007be46fae.jpeg"
"1716804967-534","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=33","iPhone 7+ 128 go","https://www.dakarvente.com/annonce-8596-iphone-7-128-go.html","iPhone 7+ 128 go","210.000  FCFA","Dieuppeul","media/annonces/pics/6cf5c1f5b224a749e69204ab7ab7e57b.jpeg"
"1716804971-535","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=33","Vente de téléphones Tecno","https://www.dakarvente.com/annonce-8607-vente-de-telephone-tecno.html","Vente de téléphones Tecno","70.000  FCFA","Point E","media/annonces/pics/421da9d6e85a7aac74aa24cd3d929c9f.jpg"
"1716804974-536","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=33","Tecno camon 15","https://www.dakarvente.com/annonce-8613-vente-de-telephone-tecno-camon-15.html","Tecno camon 15","110.000  FCFA","Point E","media/annonces/pics/7487cb93215ef4406040c2f66613e2e0.jpeg"
"1716804977-537","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=33","HTC U11 black brillant 64go","https://www.dakarvente.com/annonce-8618-htc-u11-black-brillant-64go.html","HTC U11 black brillant 64go","350.000  FCFA","Sacré Coeur","media/annonces/pics/381ea99704e58e257ea4865de267bfb9.jpeg"
"1716804981-538","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=33","iPhone 6s 32Go","https://www.dakarvente.com/annonce-8657-iphone-6s-32go.html","iPhone 6s 32Go","95.000  FCFA","Dieuppeul","media/annonces/pics/5643799209bd19c1cd36d7d49432999d.jpeg"
"1716804984-539","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=33","iPhone 6s Plus 16Go","https://www.dakarvente.com/annonce-8658-iphone-6s-plus-16go.html","iPhone 6s Plus 16Go","120.000  FCFA","Dieuppeul","img/nophoto.png"
"1716804987-540","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=33","iPhone 7+ 128Go","https://www.dakarvente.com/annonce-8683-iphone-7-128go.html","iPhone 7+ 128Go","190.000  FCFA","Dieuppeul","img/nophoto.png"
"1716804990-541","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=33","Iphone6s 64 gb","https://www.dakarvente.com/annonce-8685-iphone6s-64-gb.html","Iphone6s 64 gb","110.000  FCFA","Médina","media/annonces/pics/2fa2a35b6cc1639e1e947f2762e92476.png"
"1716804994-542","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=33","Iphone6s 128 gb","https://www.dakarvente.com/annonce-8686-iphone6s-128-gb.html","Iphone6s 128 gb","130.000  FCFA","Médina","media/annonces/pics/8c635045930d8729e856bcd4a9567fd5.png"
"1716804997-543","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=33","iphone 8 simple 64 Go","https://www.dakarvente.com/annonce-8695-iphone-8-simple-64go.html","iphone 8 simple 64 Go","125.000  FCFA","Hann Maristes","media/annonces/pics/e5dd7ee3b433a670b6660446b7a65ab8.jpeg"
"1716805003-544","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=33","TECNO CAMON 11","https://www.dakarvente.com/annonce-8696-tecno-camon-11.html","TECNO CAMON 11","55.000  FCFA","Hann Maristes","media/annonces/pics/aa99017042afe92ff7ca5060d075f13e.jpeg"
"1716805011-545","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=33","Iphone 6 PLUS 64 GO","https://www.dakarvente.com/annonce-8697-iphone-6-plus-64go.html","Iphone 6 PLUS 64 GO","85.000  FCFA","Hann Maristes","media/annonces/pics/5f8b6fce670d67d08369d8997ca1fdd1.jpeg"
"1716805015-546","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=33","Talkies-walkies + accessoires","https://www.dakarvente.com/annonce-8774-talkies-walkies-accessoires.html","Talkies-walkies + accessoires","100.000  FCFA","Dakar","media/annonces/pics/da4813560ed36915f07201ded5c79dd5.jpg"
"1716805019-547","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=33","Airpods 2","https://www.dakarvente.com/annonce-8789-airpods-2.html","Airpods 2","70.000  FCFA","Dieuppeul","media/annonces/pics/0642df2a0bcf82fc5b2f0df7e2a423ea.jpeg"
"1716805022-548","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=33","11 pro 64Go turbo","https://www.dakarvente.com/annonce-8790-11-pro-64go-turbo.html","11 pro 64Go turbo","480.000  FCFA","Dieuppeul","media/annonces/pics/0035cf67e36c2ba55acf0947727f9d11.jpeg"
"1716805025-549","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=33","Iphone 5s","https://www.dakarvente.com/annonce-8792-iphone-5s.html","Iphone 5s","75.000  FCFA","Plateau","media/annonces/pics/eba68edb76653b0f132721748166c049.jpg"
"1716805029-550","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=33","Iphone 6s","https://www.dakarvente.com/annonce-8793-iphone-6s.html","Iphone 6s","115.000  FCFA","Plateau","media/annonces/pics/a2b5afbfa7bd4d1a0b520c0ca59c25fe.jpg"
"1716805032-551","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=33","Tecno Camon 15","https://www.dakarvente.com/annonce-8803-tecno-camon-15.html","Tecno Camon 15","110.000  FCFA","Point E","media/annonces/pics/ff335ad58826339d6f1d72f1722fa716.jpeg"
"1716805036-552","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=33","Tecno Camon 15","https://www.dakarvente.com/annonce-8804-tecno-camon-15.html","Tecno Camon 15","110.000  FCFA","Point E","media/annonces/pics/2443a2edf8cdd15a9cbff91638494a12.jpeg"
"1716805040-553","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=33","Samsung Note 10+","https://www.dakarvente.com/annonce-8816-samsung-note-10.html","Samsung Note 10+","500.000  FCFA","Plateau","media/annonces/pics/aac4da5b5b7851e6f66fda9b25729477.jpg"
"1716805044-554","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=33","Iphone 7plus 32Go venant des Usa","https://www.dakarvente.com/annonce-8822-iphone-7plus-32go-venant-des-usa.html","Iphone 7plus 32Go venant des Usa","180.000  FCFA","Bene Tally","media/annonces/pics/ac526eaf91ba62f3ef22d3e21008f485.jpeg"
"1716805048-555","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=33","iPhone 6s 32Go","https://www.dakarvente.com/annonce-8888-iphone-6s-32go.html","iPhone 6s 32Go","85.000  FCFA","Liberté 2","media/annonces/pics/6b6b59cee708fa8e247c39cb198bdd82.jpeg"
"1716805051-556","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=33","iPhone 6s 64Go","https://www.dakarvente.com/annonce-8889-iphone-6s-64go.html","iPhone 6s 64Go","95.000  FCFA","Liberté 2","img/nophoto.png"
"1716805055-557","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=33","INVENS Max 3","https://www.dakarvente.com/annonce-8934-invens-max-3.html","INVENS Max 3","40.000  FCFA","Plateau","media/annonces/pics/6a8767d8f62c4279542785be9d1c4dde.jpg"
"1716805060-558","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=33","Iphone 7plus 32Go venant des USA","https://www.dakarvente.com/annonce-8943-iphone-7plus-32go-venant-des-usa.html","Iphone 7plus 32Go venant des USA","180.000  FCFA","HLM","media/annonces/pics/56af87b97fbc5eca6ddcdfdfe534011a.jpeg"
"1716805064-559","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=33","Samsung Note 9","https://www.dakarvente.com/annonce-8980-samsung-note-9.html","Samsung Note 9","","Plateau","media/annonces/pics/c7697c42dcb3594843ecc99b42b6fe62.jpg"
"1716805068-560","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=33","IPhone XS 64Go","https://www.dakarvente.com/annonce-8998-iphone-xs-64go.html","IPhone XS 64Go","350.000  FCFA","Dieuppeul","media/annonces/pics/93c47cf32fe6c22479c0f3795a2f858b.jpeg"
"1716805071-561","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=33","iPhone 7+ 128Go","https://www.dakarvente.com/annonce-8999-iphone-7-128go.html","iPhone 7+ 128Go","200.000  FCFA","Dieuppeul","media/annonces/pics/faee351adce2366b746c2f696931f981.jpeg"
"1716805078-562","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=32","Iphone 7 plus 128Go","https://www.dakarvente.com/annonce-9033-iphone-7-plus-128go.html","Iphone 7 plus 128Go","195.000  FCFA","Hann Maristes","media/annonces/pics/a855130cba51465a30eb5f57bd120b03.jpeg"
"1716805082-563","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=32","Iphone 6 16Go venant","https://www.dakarvente.com/annonce-9034-iphone-6-16go-venant.html","Iphone 6 16Go venant","75.000  FCFA","Hann Maristes","media/annonces/pics/6379756e77743ccbc00c6ebab1ac3696.jpeg"
"1716805086-564","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=32","Iphone 6s plus 64go","https://www.dakarvente.com/annonce-9035-iphone-6s-plus-64go.html","Iphone 6s plus 64go","135.000  FCFA","Hann Maristes","media/annonces/pics/822eeb825e4d4571738dd8c6cc2087fe.jpeg"
"1716805089-565","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=32","Iphone 7 simple 128Go","https://www.dakarvente.com/annonce-9036-iphone-7-simple-128go.html","Iphone 7 simple 128Go","135.000  FCFA","Hann Maristes","media/annonces/pics/178453e90a274f52ef7c091137f8c82b.jpeg"
"1716805093-566","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=32","iPhone 7plus 32Go et 128Go","https://www.dakarvente.com/annonce-9122-iphone-7plus-32go-et-128go.html","iPhone 7plus 32Go et 128Go","210.000  FCFA","Dieuppeul","media/annonces/pics/e8e3cd30b11fa909d66f3c18c97d2aae.jpeg"
"1716805096-567","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=32","iPhone","https://www.dakarvente.com/annonce-9147-iphone.html","iPhone","1  FCFA","Point E","media/annonces/pics/709f7c663dac0335693a5baa2a839e69.jpeg"
"1716805099-568","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=32","VENTE DE TELEPHONE TECNO","https://www.dakarvente.com/annonce-9149-vente-de-telephone-tecno.html","VENTE DE TELEPHONE TECNO","1  FCFA","Point E","media/annonces/pics/47c9f7635b5ea45788fa89d127d833ad.jpg"
"1716805102-569","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=32","Samsung Note 10 et buds+","https://www.dakarvente.com/annonce-9161-samsung-note-10-et-buds.html","Samsung Note 10 et buds+","450.000  FCFA","Plateau","img/nophoto.png"
"1716805105-570","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=32","iPhone X 64Go","https://www.dakarvente.com/annonce-9162-iphone-x-64go.html","iPhone X 64Go","290.000  FCFA","Dieuppeul","media/annonces/pics/a0f393ba91c443ec1258903167169798.jpeg"
"1716805109-571","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=32","Application FILM et Série Et TV","https://www.dakarvente.com/annonce-9167-application-film-et-srie-et-tv.html","Application FILM et Série Et TV","5  FCFA","Guédiawaye","media/annonces/pics/0984e3724972b77d8fa54ebd29579c1f.jpeg"
"1716805112-572","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=32","Samsung S20 ultra","https://www.dakarvente.com/annonce-9183-samsung-s20-ultra.html","Samsung S20 ultra","650.000  FCFA","Plateau","media/annonces/pics/e08a35b5e7718bc47a4267b8bffc6c7e.png"
